,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
7098,6734725,98,edison,2020-11-07T16:26:03Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7099,6741948,98,edison,2020-11-07T16:27:37Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7100,6744205,98,edison,2020-11-07T16:28:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7101,6746143,98,edison,2020-11-07T20:23:01Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7102,6748568,98,edison,2020-11-07T20:58:53Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7103,6749175,98,edison,2020-11-07T23:04:43Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.496,0
7104,6751258,98,edison,2020-11-08T15:00:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.497,0
7105,6754339,98,edison,2020-11-08T15:02:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.497,0
7106,6755194,98,edison,2020-11-08T18:18:45Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.497,0
7107,6756903,98,edison,2020-11-08T18:36:39Z,pennsylvania,6900000,2970733,5742040,6166708,0.491,0.497,0
7108,6758279,98,edison,2020-11-08T19:58:46Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7109,6760137,98,edison,2020-11-08T21:04:41Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7110,6765139,98,edison,2020-11-09T13:07:53Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7111,6765191,98,edison,2020-11-09T14:42:41Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7112,6765194,98,edison,2020-11-09T15:50:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7113,6765221,98,edison,2020-11-09T16:18:39Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7114,6765288,98,edison,2020-11-09T17:04:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7115,6765632,98,edison,2020-11-09T18:18:42Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7116,6765653,98,edison,2020-11-09T18:32:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7117,6766343,98,edison,2020-11-09T18:50:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7118,6766670,98,edison,2020-11-09T19:29:23Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7119,6767119,98,edison,2020-11-09T19:29:39Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7120,6767261,98,edison,2020-11-09T20:16:44Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7121,6767438,98,edison,2020-11-09T20:58:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7122,6767443,98,edison,2020-11-09T20:59:38Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7123,6768832,98,edison,2020-11-09T21:28:44Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7124,6769148,98,edison,2020-11-09T21:32:40Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7125,6770296,98,edison,2020-11-09T22:12:42Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7126,6771775,98,edison,2020-11-09T23:31:38Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7127,6772357,98,edison,2020-11-10T01:36:03Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7128,6772846,98,edison,2020-11-10T02:15:22Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7129,6773665,98,edison,2020-11-10T17:16:49Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7130,6774102,98,edison,2020-11-10T17:28:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7131,6775925,98,edison,2020-11-10T18:12:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7132,6776099,98,edison,2020-11-10T18:16:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7133,6776102,98,edison,2020-11-10T18:32:56Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7134,6776417,98,edison,2020-11-10T18:38:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7135,6776558,98,edison,2020-11-10T19:18:50Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7136,6777149,98,edison,2020-11-10T19:40:51Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7137,6777366,98,edison,2020-11-10T20:14:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7138,6777703,98,edison,2020-11-10T20:22:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7139,6778126,98,edison,2020-11-10T20:34:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7140,6778132,98,edison,2020-11-10T20:48:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7141,6778137,98,edison,2020-11-10T20:51:49Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7142,6778369,98,edison,2020-11-10T20:52:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7143,6778588,98,edison,2020-11-10T21:14:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7144,6779014,98,edison,2020-11-10T21:28:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7145,6779244,98,edison,2020-11-10T21:44:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7146,6779348,98,edison,2020-11-10T21:50:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7147,6780547,98,edison,2020-11-10T22:14:50Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7148,6781103,98,edison,2020-11-10T22:18:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7149,6781110,98,edison,2020-11-10T22:30:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7150,6781120,98,edison,2020-11-10T22:57:46Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7151,6781913,98,edison,2020-11-10T23:04:48Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7152,6781994,98,edison,2020-11-10T23:10:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7153,6783129,98,edison,2020-11-10T23:30:47Z,pennsylvania,6900000,2970733,5742040,6166708,0.49,0.497,0
7154,0,0,edison,2020-11-04T07:01:20Z,rhode-island,520000,180543,446049,464144,0.0,0.0,0
7155,2958,1,edison,2020-11-04T01:14:14Z,rhode-island,520000,180543,446049,464144,0.41,0.57,0
7156,8231,2,edison,2020-11-04T01:16:02Z,rhode-island,520000,180543,446049,464144,0.42,0.56,0
7157,20446,4,edison,2020-11-04T01:18:01Z,rhode-island,520000,180543,446049,464144,0.49,0.491,0
7158,42193,8,edison,2020-11-04T01:22:01Z,rhode-island,520000,180543,446049,464144,0.508,0.472,0
7159,73105,14,edison,2020-11-04T01:26:02Z,rhode-island,520000,180543,446049,464144,0.509,0.471,0
7160,96102,18,edison,2020-11-04T01:28:01Z,rhode-island,520000,180543,446049,464144,0.512,0.468,0
7161,124809,24,edison,2020-11-04T01:32:02Z,rhode-island,520000,180543,446049,464144,0.534,0.447,0
7162,127594,25,edison,2020-11-04T01:33:56Z,rhode-island,520000,180543,446049,464144,0.535,0.446,0
7163,152904,29,edison,2020-11-04T01:35:06Z,rhode-island,520000,180543,446049,464144,0.537,0.443,0
7164,161933,31,edison,2020-11-04T01:36:00Z,rhode-island,520000,180543,446049,464144,0.539,0.441,0
7165,166726,32,edison,2020-11-04T01:40:57Z,rhode-island,520000,180543,446049,464144,0.54,0.44,0
7166,171060,33,edison,2020-11-04T01:43:59Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
7167,173429,33,edison,2020-11-04T01:45:58Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
7168,173628,33,edison,2020-11-04T01:52:02Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
7169,173840,33,edison,2020-11-04T02:01:57Z,rhode-island,520000,180543,446049,464144,0.541,0.439,0
7170,174291,34,edison,2020-11-04T02:22:26Z,rhode-island,520000,180543,446049,464144,0.542,0.438,0
7171,174631,34,edison,2020-11-04T02:33:01Z,rhode-island,520000,180543,446049,464144,0.542,0.438,0
7172,175315,34,edison,2020-11-04T02:33:32Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
7173,175443,34,edison,2020-11-04T02:34:27Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
7174,175493,34,edison,2020-11-04T03:11:12Z,rhode-island,520000,180543,446049,464144,0.541,0.438,0
7175,181818,35,edison,2020-11-04T03:11:48Z,rhode-island,520000,180543,446049,464144,0.532,0.448,0
7176,183459,35,edison,2020-11-04T03:37:16Z,rhode-island,520000,180543,446049,464144,0.533,0.448,0
7177,196730,38,edison,2020-11-04T03:37:55Z,rhode-island,520000,180543,446049,464144,0.526,0.455,0
7178,205725,40,edison,2020-11-04T03:47:58Z,rhode-island,520000,180543,446049,464144,0.523,0.458,0
7179,212407,41,edison,2020-11-04T03:55:15Z,rhode-island,520000,180543,446049,464144,0.51,0.472,0
7180,222983,43,edison,2020-11-04T03:56:46Z,rhode-island,520000,180543,446049,464144,0.501,0.481,0
7181,243820,47,edison,2020-11-04T03:56:52Z,rhode-island,520000,180543,446049,464144,0.495,0.487,0
7182,263672,51,edison,2020-11-04T04:10:20Z,rhode-island,520000,180543,446049,464144,0.489,0.494,0
7183,267432,51,edison,2020-11-04T04:24:39Z,rhode-island,520000,180543,446049,464144,0.488,0.495,0
7184,267419,51,edison,2020-11-04T04:54:56Z,rhode-island,520000,180543,446049,464144,0.488,0.495,0
7185,327644,63,edison,2020-11-04T06:00:04Z,rhode-island,520000,180543,446049,464144,0.486,0.498,0
7186,477068,92,edison,2020-11-04T06:08:50Z,rhode-island,520000,180543,446049,464144,0.393,0.592,0
7187,481695,93,edison,2020-11-04T06:12:55Z,rhode-island,520000,180543,446049,464144,0.393,0.592,0
7188,500390,96,edison,2020-11-04T21:13:02Z,rhode-island,520000,180543,446049,464144,0.392,0.594,0
7189,505201,97,edison,2020-11-06T21:48:51Z,rhode-island,520000,180543,446049,464144,0.391,0.594,0
7190,513323,99,edison,2020-11-10T13:09:07Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
7191,513411,99,edison,2020-11-10T23:02:51Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
7192,513503,99,edison,2020-11-10T23:02:58Z,rhode-island,520000,180543,446049,464144,0.389,0.596,0
7193,0,0,edison,2020-11-04T08:39:42Z,south-carolina,2525000,1155389,1964118,2103027,0.0,0.0,0
7194,437,0,edison,2020-11-04T00:13:12Z,south-carolina,2525000,1155389,1964118,2103027,0.705,0.295,0
7195,694,0,edison,2020-11-04T00:14:44Z,south-carolina,2525000,1155389,1964118,2103027,0.604,0.396,0
7196,1919,0,edison,2020-11-04T00:16:15Z,south-carolina,2525000,1155389,1964118,2103027,0.713,0.287,0
7197,2171,0,edison,2020-11-04T00:16:31Z,south-carolina,2525000,1155389,1964118,2103027,0.656,0.344,0
7198,2596,0,edison,2020-11-04T00:18:24Z,south-carolina,2525000,1155389,1964118,2103027,0.633,0.367,0
7199,3266,0,edison,2020-11-04T00:22:53Z,south-carolina,2525000,1155389,1964118,2103027,0.664,0.336,0
7200,3568,0,edison,2020-11-04T00:24:07Z,south-carolina,2525000,1155389,1964118,2103027,0.672,0.328,0
7201,5139,0,edison,2020-11-04T00:25:48Z,south-carolina,2525000,1155389,1964118,2103027,0.704,0.296,0
7202,5955,0,edison,2020-11-04T00:26:01Z,south-carolina,2525000,1155389,1964118,2103027,0.676,0.324,0
7203,7190,0,edison,2020-11-04T00:27:06Z,south-carolina,2525000,1155389,1964118,2103027,0.704,0.296,0
7204,7940,0,edison,2020-11-04T00:29:06Z,south-carolina,2525000,1155389,1964118,2103027,0.704,0.296,0
7205,8529,0,edison,2020-11-04T00:31:28Z,south-carolina,2525000,1155389,1964118,2103027,0.713,0.287,0
7206,10041,0,edison,2020-11-04T00:32:07Z,south-carolina,2525000,1155389,1964118,2103027,0.704,0.296,0
7207,11385,0,edison,2020-11-04T00:32:39Z,south-carolina,2525000,1155389,1964118,2103027,0.672,0.327,0
7208,11647,0,edison,2020-11-04T00:33:53Z,south-carolina,2525000,1155389,1964118,2103027,0.669,0.33,0
7209,13346,1,edison,2020-11-04T00:35:17Z,south-carolina,2525000,1155389,1964118,2103027,0.648,0.351,0
7210,13971,1,edison,2020-11-04T00:37:55Z,south-carolina,2525000,1155389,1964118,2103027,0.648,0.352,0
7211,18067,1,edison,2020-11-04T00:39:05Z,south-carolina,2525000,1155389,1964118,2103027,0.647,0.351,0
7212,26352,1,edison,2020-11-04T00:40:59Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.434,0
7213,26483,1,edison,2020-11-04T00:41:20Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.434,0
7214,26751,1,edison,2020-11-04T00:42:03Z,south-carolina,2525000,1155389,1964118,2103027,0.563,0.433,0
7215,33832,1,edison,2020-11-04T00:47:41Z,south-carolina,2525000,1155389,1964118,2103027,0.559,0.435,0
7216,33986,1,edison,2020-11-04T00:51:56Z,south-carolina,2525000,1155389,1964118,2103027,0.559,0.436,0
7217,79291,3,edison,2020-11-04T00:53:56Z,south-carolina,2525000,1155389,1964118,2103027,0.462,0.528,0
7218,79742,3,edison,2020-11-04T00:57:59Z,south-carolina,2525000,1155389,1964118,2103027,0.464,0.527,0
7219,84566,3,edison,2020-11-04T00:58:36Z,south-carolina,2525000,1155389,1964118,2103027,0.452,0.538,0
7220,87758,3,edison,2020-11-04T00:59:15Z,south-carolina,2525000,1155389,1964118,2103027,0.45,0.54,0
7221,89718,4,edison,2020-11-04T01:00:15Z,south-carolina,2525000,1155389,1964118,2103027,0.451,0.54,0
7222,96514,4,edison,2020-11-04T01:01:03Z,south-carolina,2525000,1155389,1964118,2103027,0.441,0.55,0
7223,114078,5,edison,2020-11-04T01:03:35Z,south-carolina,2525000,1155389,1964118,2103027,0.458,0.532,0
7224,121134,5,edison,2020-11-04T01:06:02Z,south-carolina,2525000,1155389,1964118,2103027,0.465,0.526,0
7225,122180,5,edison,2020-11-04T01:07:41Z,south-carolina,2525000,1155389,1964118,2103027,0.467,0.523,0
7226,128792,5,edison,2020-11-04T01:09:21Z,south-carolina,2525000,1155389,1964118,2103027,0.468,0.522,0
7227,139206,6,edison,2020-11-04T01:10:16Z,south-carolina,2525000,1155389,1964118,2103027,0.453,0.537,0
7228,147392,6,edison,2020-11-04T01:13:15Z,south-carolina,2525000,1155389,1964118,2103027,0.449,0.537,0
7229,169487,7,edison,2020-11-04T01:13:58Z,south-carolina,2525000,1155389,1964118,2103027,0.46,0.527,0
7230,191945,8,edison,2020-11-04T01:14:21Z,south-carolina,2525000,1155389,1964118,2103027,0.463,0.524,0
7231,193190,8,edison,2020-11-04T01:16:18Z,south-carolina,2525000,1155389,1964118,2103027,0.464,0.523,0
7232,198551,8,edison,2020-11-04T01:18:41Z,south-carolina,2525000,1155389,1964118,2103027,0.468,0.519,0
7233,200700,8,edison,2020-11-04T01:22:08Z,south-carolina,2525000,1155389,1964118,2103027,0.47,0.518,0
7234,211642,8,edison,2020-11-04T01:22:47Z,south-carolina,2525000,1155389,1964118,2103027,0.476,0.512,0
7235,217127,9,edison,2020-11-04T01:23:59Z,south-carolina,2525000,1155389,1964118,2103027,0.479,0.508,0
7236,220079,9,edison,2020-11-04T01:25:54Z,south-carolina,2525000,1155389,1964118,2103027,0.479,0.509,0
7237,222165,9,edison,2020-11-04T01:29:13Z,south-carolina,2525000,1155389,1964118,2103027,0.479,0.509,0
7238,225407,9,edison,2020-11-04T01:29:47Z,south-carolina,2525000,1155389,1964118,2103027,0.482,0.505,0
7239,232206,9,edison,2020-11-04T01:30:13Z,south-carolina,2525000,1155389,1964118,2103027,0.478,0.51,0
7240,236247,9,edison,2020-11-04T01:31:46Z,south-carolina,2525000,1155389,1964118,2103027,0.482,0.505,0
7241,236247,9,edison,2020-11-04T01:31:46Z,south-carolina,2525000,1155389,1964118,2103027,0.482,0.505,0
7242,237116,9,edison,2020-11-04T01:33:23Z,south-carolina,2525000,1155389,1964118,2103027,0.482,0.506,0
7243,249989,10,edison,2020-11-04T01:42:21Z,south-carolina,2525000,1155389,1964118,2103027,0.475,0.513,0
7244,376465,15,edison,2020-11-04T01:44:31Z,south-carolina,2525000,1155389,1964118,2103027,0.513,0.474,0
7245,382590,15,edison,2020-11-04T01:44:55Z,south-carolina,2525000,1155389,1964118,2103027,0.518,0.469,0
7246,389491,15,edison,2020-11-04T01:47:57Z,south-carolina,2525000,1155389,1964118,2103027,0.52,0.467,0
7247,390347,15,edison,2020-11-04T01:49:58Z,south-carolina,2525000,1155389,1964118,2103027,0.521,0.466,0
7248,391495,16,edison,2020-11-04T01:52:03Z,south-carolina,2525000,1155389,1964118,2103027,0.517,0.471,0
7249,434993,17,edison,2020-11-04T01:57:01Z,south-carolina,2525000,1155389,1964118,2103027,0.525,0.462,0
7250,440233,17,edison,2020-11-04T01:57:44Z,south-carolina,2525000,1155389,1964118,2103027,0.528,0.459,0
7251,445928,18,edison,2020-11-04T01:58:39Z,south-carolina,2525000,1155389,1964118,2103027,0.528,0.46,0
7252,515612,20,edison,2020-11-04T02:02:08Z,south-carolina,2525000,1155389,1964118,2103027,0.541,0.446,0
7253,524306,21,edison,2020-11-04T02:03:55Z,south-carolina,2525000,1155389,1964118,2103027,0.545,0.443,0
7254,533577,21,edison,2020-11-04T02:08:03Z,south-carolina,2525000,1155389,1964118,2103027,0.545,0.442,0
7255,558966,22,edison,2020-11-04T02:10:05Z,south-carolina,2525000,1155389,1964118,2103027,0.554,0.433,0
7256,597316,24,edison,2020-11-04T02:12:42Z,south-carolina,2525000,1155389,1964118,2103027,0.55,0.437,0
7257,605039,24,edison,2020-11-04T02:12:51Z,south-carolina,2525000,1155389,1964118,2103027,0.552,0.435,0
7258,606827,24,edison,2020-11-04T02:13:04Z,south-carolina,2525000,1155389,1964118,2103027,0.552,0.435,0
7259,617211,24,edison,2020-11-04T02:13:20Z,south-carolina,2525000,1155389,1964118,2103027,0.556,0.431,0
7260,619984,25,edison,2020-11-04T02:16:24Z,south-carolina,2525000,1155389,1964118,2103027,0.556,0.431,0
7261,627542,25,edison,2020-11-04T02:16:50Z,south-carolina,2525000,1155389,1964118,2103027,0.558,0.43,0
7262,669341,27,edison,2020-11-04T02:22:26Z,south-carolina,2525000,1155389,1964118,2103027,0.563,0.424,0
7263,690142,27,edison,2020-11-04T02:24:20Z,south-carolina,2525000,1155389,1964118,2103027,0.563,0.424,0
7264,711525,28,edison,2020-11-04T02:25:29Z,south-carolina,2525000,1155389,1964118,2103027,0.563,0.424,0
7265,733938,29,edison,2020-11-04T02:26:59Z,south-carolina,2525000,1155389,1964118,2103027,0.564,0.423,0
7266,776483,31,edison,2020-11-04T02:31:07Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.425,0
7267,778042,31,edison,2020-11-04T02:32:15Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.425,0
7268,787316,31,edison,2020-11-04T02:34:42Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.425,0
7269,818209,32,edison,2020-11-04T02:37:15Z,south-carolina,2525000,1155389,1964118,2103027,0.555,0.432,0
7270,818397,32,edison,2020-11-04T02:37:33Z,south-carolina,2525000,1155389,1964118,2103027,0.555,0.432,0
7271,822163,33,edison,2020-11-04T02:39:17Z,south-carolina,2525000,1155389,1964118,2103027,0.555,0.432,0
7272,828866,33,edison,2020-11-04T02:40:36Z,south-carolina,2525000,1155389,1964118,2103027,0.555,0.432,0
7273,831772,33,edison,2020-11-04T02:41:04Z,south-carolina,2525000,1155389,1964118,2103027,0.556,0.431,0
7274,949600,38,edison,2020-11-04T02:42:30Z,south-carolina,2525000,1155389,1964118,2103027,0.554,0.433,0
7275,960528,38,edison,2020-11-04T02:44:50Z,south-carolina,2525000,1155389,1964118,2103027,0.553,0.434,0
7276,965848,38,edison,2020-11-04T02:52:08Z,south-carolina,2525000,1155389,1964118,2103027,0.552,0.435,0
7277,973601,39,edison,2020-11-04T02:55:06Z,south-carolina,2525000,1155389,1964118,2103027,0.553,0.434,0
7278,981302,39,edison,2020-11-04T02:57:49Z,south-carolina,2525000,1155389,1964118,2103027,0.553,0.433,0
7279,982916,39,edison,2020-11-04T02:59:11Z,south-carolina,2525000,1155389,1964118,2103027,0.553,0.434,0
7280,985057,39,edison,2020-11-04T03:05:02Z,south-carolina,2525000,1155389,1964118,2103027,0.553,0.434,0
7281,992085,39,edison,2020-11-04T03:05:34Z,south-carolina,2525000,1155389,1964118,2103027,0.554,0.433,0
7282,1011932,40,edison,2020-11-04T03:08:46Z,south-carolina,2525000,1155389,1964118,2103027,0.558,0.428,0
7283,1013102,40,edison,2020-11-04T03:09:25Z,south-carolina,2525000,1155389,1964118,2103027,0.558,0.428,0
7284,1052820,42,edison,2020-11-04T03:13:02Z,south-carolina,2525000,1155389,1964118,2103027,0.562,0.425,0
7285,1077304,43,edison,2020-11-04T03:20:49Z,south-carolina,2525000,1155389,1964118,2103027,0.563,0.423,0
7286,1147948,45,edison,2020-11-04T03:21:02Z,south-carolina,2525000,1155389,1964118,2103027,0.567,0.42,0
7287,1170871,46,edison,2020-11-04T03:25:42Z,south-carolina,2525000,1155389,1964118,2103027,0.569,0.417,0
7288,1197037,47,edison,2020-11-04T03:30:19Z,south-carolina,2525000,1155389,1964118,2103027,0.566,0.419,0
7289,1205314,48,edison,2020-11-04T03:31:51Z,south-carolina,2525000,1155389,1964118,2103027,0.567,0.419,0
7290,1326171,53,edison,2020-11-04T03:37:56Z,south-carolina,2525000,1155389,1964118,2103027,0.564,0.422,0
7291,1326171,53,edison,2020-11-04T03:39:40Z,south-carolina,2525000,1155389,1964118,2103027,0.565,0.422,0
7292,1350236,53,edison,2020-11-04T03:40:22Z,south-carolina,2525000,1155389,1964118,2103027,0.566,0.42,0
7293,1385896,55,edison,2020-11-04T03:43:21Z,south-carolina,2525000,1155389,1964118,2103027,0.572,0.414,0
7294,1394029,55,edison,2020-11-04T03:48:07Z,south-carolina,2525000,1155389,1964118,2103027,0.572,0.414,0
7295,1418086,56,edison,2020-11-04T03:55:22Z,south-carolina,2525000,1155389,1964118,2103027,0.573,0.413,0
7296,1432294,57,edison,2020-11-04T04:05:31Z,south-carolina,2525000,1155389,1964118,2103027,0.573,0.413,0
7297,1432688,57,edison,2020-11-04T04:12:41Z,south-carolina,2525000,1155389,1964118,2103027,0.574,0.413,0
7298,1455192,58,edison,2020-11-04T04:15:47Z,south-carolina,2525000,1155389,1964118,2103027,0.575,0.411,0
7299,1455453,58,edison,2020-11-04T04:19:42Z,south-carolina,2525000,1155389,1964118,2103027,0.575,0.411,0
7300,1455613,58,edison,2020-11-04T04:21:43Z,south-carolina,2525000,1155389,1964118,2103027,0.575,0.411,0
7301,1457129,58,edison,2020-11-04T04:30:34Z,south-carolina,2525000,1155389,1964118,2103027,0.575,0.411,0
7302,1586290,63,edison,2020-11-04T04:32:13Z,south-carolina,2525000,1155389,1964118,2103027,0.575,0.411,0
7303,1605971,64,edison,2020-11-04T04:47:46Z,south-carolina,2525000,1155389,1964118,2103027,0.577,0.409,0
7304,1698790,67,edison,2020-11-04T05:08:41Z,south-carolina,2525000,1155389,1964118,2103027,0.582,0.404,0
7305,1699335,67,edison,2020-11-04T05:24:25Z,south-carolina,2525000,1155389,1964118,2103027,0.582,0.404,0
